Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression
ENSG00000122085,130916,959.0689655,794.6666667
ENSG00000115687,23178,686.9655172,870.3333333
ENSG00000115677,3069,12462.37931,11807.02778
ENSG00000115694,10494,2260.62069,2469.333333
ENSG00000176946,51078,1162.344828,1336.916667
ENSG00000168393,1841,350.9655172,722.9444444
ENSG00000188389,5133,128.3103448,47.22222222
ENSG00000134121,10752,215.2758621,305.6666667
ENSG00000134115,27255,5.413793103,4.277777778
ENSG00000144619,152330,289.3448276,66.25
ENSG00000072756,51095,610.4482759,946.9722222
ENSG00000175928,57633,124.1724138,660.5555556
ENSG00000170364,6419,367.5517241,530.1111111
ENSG00000150995,3708,1903.758621,742.0833333
ENSG00000134107,8553,9195.689655,10617.30556
ENSG00000134108,55207,2343.827586,3337.861111
ENSG00000134109,9695,2103.896552,2215.888889
ENSG00000196277,2917,20.03448276,13.97222222
ENSG00000071282,29995,1681.241379,370.4166667
ENSG00000182533,859,1.310344828,0.638888889
ENSG00000134077,25917,1060.586207,1508.916667
ENSG00000168137,55209,3955.344828,5172.222222
ENSG00000163719,64419,1020.103448,1075.888889
ENSG00000144550,151835,5.344827586,7.916666667
ENSG00000156983,7862,776.8275862,877.3888889
ENSG00000114026,4968,543.6896552,542.25
ENSG00000241553,10093,2745.551724,2973.527778
ENSG00000250151,100526693,0,0
ENSG00000214021,26140,1637.931034,1739.555556
ENSG00000171135,84522,687.7931034,819.1111111
ENSG00000163701,132014,233.4137931,320.0833333
ENSG00000163702,84818,787.3793103,584.75
ENSG00000163703,78987,1190.689655,1193.861111
ENSG00000144554,2177,353.9655172,829.3333333
ENSG00000254999,55845,3879.344828,4664.527778
ENSG00000134086,7428,2231.241379,2869.416667
ENSG00000134070,3656,958,1062.222222
ENSG00000157014,9797,1482.482759,1743.138889
ENSG00000132164,6538,61.44827586,355.3055556
ENSG00000157103,6529,73.72413793,59.02777778
ENSG00000196639,3269,683.2758621,490.1111111
ENSG00000197548,10533,797.3103448,838.6388889
ENSG00000157152,6854,22.62068966,51.30555556
ENSG00000132170,5468,2190.965517,4007.222222
ENSG00000154743,80746,590.3793103,1112.111111
ENSG00000075975,23609,712.7931034,1198
ENSG00000144712,23066,214.5517241,111.9166667
ENSG00000163517,79885,427.6896552,465.5277778
ENSG00000163520,2199,7329.724138,568.5833333
ENSG00000170876,79188,3111.862069,3041.138889
ENSG00000170860,27258,1452.137931,2452.333333
ENSG00000131389,6533,1795.724138,2302.472222
ENSG00000154781,51244,834.4482759,1032.833333
ENSG00000131379,84077,12.82758621,18.44444444
ENSG00000154783,152273,1119.862069,986.3333333
ENSG00000177463,7182,190.2068966,299.2222222
ENSG00000131375,23473,1077.310345,1362.305556
ENSG00000144597,85403,906.4482759,1167.722222
ENSG00000169814,686,429.2413793,418.5555556
ENSG00000131386,117248,226.7931034,48.72222222
ENSG00000154814,92106,339.4482759,406.9166667
ENSG00000154822,23228,405.1034483,194.6388889
ENSG00000183960,131096,37.24137931,114.6111111
ENSG00000144566,5868,2262.448276,2681.777778
ENSG00000114166,8850,1207.758621,903.4166667
ENSG00000182247,7325,423.7931034,332.8611111
ENSG00000170142,7324,2393.862069,3198.222222
ENSG00000174748,6138,30207.62069,33453.27778
ENSG00000174738,9975,1321.068966,1698.833333
ENSG00000077092,5915,354.9310345,213.7222222
ENSG00000151093,54995,196.0689655,336.1111111
ENSG00000179796,116135,56.79310345,1.972222222
ENSG00000187118,152100,486.7931034,706.8888889
ENSG00000206559,152098,55.51724138,32.80555556
ENSG00000144642,27303,1075.689655,280.4722222
ENSG00000163513,7048,6870.724138,2463.305556
ENSG00000163527,201595,4580.62069,6199.305556
ENSG00000197385,344787,102.6551724,141.0277778
ENSG00000152642,23171,1792.551724,2616.333333
ENSG00000170293,152189,179.6896552,249.1111111
ENSG00000153551,112616,799.6206897,951.5833333
ENSG00000182973,25904,803.5172414,1100.361111
ENSG00000206557,131405,2.068965517,10.25
ENSG00000183813,1233,399.5172414,77.16666667
ENSG00000170275,10491,4628.724138,2088.111111
ENSG00000153558,25827,163.7241379,292.6944444
ENSG00000170248,10015,3631.068966,4436.75
ENSG00000172995,10777,1.931034483,4.583333333
ENSG00000144681,6769,127.4827586,43.44444444
ENSG00000076242,4292,851.8965517,902.9166667
ENSG00000144674,2803,6817.827586,6291.444444
ENSG00000198590,339883,55.55172414,69.75
ENSG00000144668,3680,790.6896552,267.25
ENSG00000144677,10217,1983.37931,1587.472222
ENSG00000199075,407015,0.310344828,0.361111111
ENSG00000136059,50853,1742.655172,1260
ENSG00000008226,9940,55.27586207,72.36111111
ENSG00000172936,4615,2006.896552,2278.166667
ENSG00000172939,9943,1890.206897,2419.5
ENSG00000172940,9390,9.103448276,13.36111111
ENSG00000144671,9389,12.10344828,19.27777778
ENSG00000093217,9942,111.2068966,265.3055556
ENSG00000114739,93,38.06896552,91.47222222
ENSG00000157036,9941,535.6206897,545.3055556
ENSG00000114742,57599,1348.586207,1658.972222
ENSG00000168026,199223,313.7931034,372.9166667
ENSG00000179934,1237,34.44827586,23.41666667
ENSG00000144659,54977,834.2413793,1031.166667
ENSG00000168028,3921,17500.86207,22715.58333
ENSG00000168314,4336,3.931034483,3.777777778
ENSG00000170011,25924,142.6896552,35
ENSG00000114784,10289,1550.103448,1267.611111
ENSG00000168032,956,827.3793103,1099.611111
ENSG00000188846,9045,16434.41379,17129.52778
ENSG00000177873,285267,124.6206897,147.3611111
ENSG00000177842,253639,124.137931,187.4722222
ENSG00000172888,285268,582.2068966,783.8055556
ENSG00000168036,1499,9451.448276,12541.02778
ENSG00000182606,22906,4478.275862,6927.916667
ENSG00000114812,7433,1094.137931,1173.611111
ENSG00000008324,51188,523.5862069,768.6666667
ENSG00000114857,4820,5425.172414,5971.805556
ENSG00000114853,92999,1479.931034,686.75
ENSG00000157119,131377,0.517241379,0.833333333
ENSG00000144648,1238,216.9310345,286.1388889
ENSG00000182983,389114,508.2068966,645.5555556
ENSG00000240747,100506243,49.65517241,69.44444444
ENSG00000144649,729085,135.9310345,67.02777778
ENSG00000163788,54861,1613.793103,1095.583333
ENSG00000011198,51099,501.7241379,727.0555556
ENSG00000173769,375337,0.448275862,1.027777778
ENSG00000179152,285343,810.3103448,1191.083333
ENSG00000196345,55888,102.8275862,160.9166667
ENSG00000144792,285349,97.10344828,105.2777778
ENSG00000186448,10168,515.1724138,659.1111111
ENSG00000169981,7584,198.7241379,284.9722222
ENSG00000196653,91392,274.4827586,266.5555556
ENSG00000186446,115560,96.06896552,95.97222222
ENSG00000163808,56992,107.137931,529.1388889
ENSG00000169964,131616,219.6206897,341.2222222
ENSG00000163810,7047,0.862068966,22.88888889
ENSG00000075914,23016,690.862069,1014.583333
ENSG00000163815,7123,435.3793103,17.72222222
ENSG00000011376,23395,507.8965517,719.1111111
ENSG00000144791,8994,1310.172414,1796.166667
ENSG00000211456,22908,1463.793103,1670.361111
ENSG00000173585,10803,3.448275862,0.861111111
ENSG00000172215,10663,286.3448276,109.75
ENSG00000183625,1232,34.75862069,40
ENSG00000121807,729230,283.7241379,72.52777778
ENSG00000160791,1234,503.2413793,230.8055556
ENSG00000121797,9034,151.137931,160.8055556
ENSG00000163825,83597,0.103448276,1.25
ENSG00000241186,6997,8.103448276,1.861111111
ENSG00000181585,259236,16.13793103,17.63888889
ENSG00000160801,5745,145,27.47222222
ENSG00000160796,23218,3593.137931,4072.972222
ENSG00000114648,23276,663.8275862,707.9444444
ENSG00000076201,25930,1883.413793,2158.611111
ENSG00000132153,22907,2055.137931,2454.861111
ENSG00000265483,100616407,0,0.027777778
ENSG00000164047,820,5.206896552,3.25
ENSG00000164048,51385,455.8275862,490.6388889
ENSG00000164049,285231,0.689655172,1.083333333
ENSG00000232112,51372,3697.517241,4941.055556
ENSG00000164053,84126,192.8965517,260.4722222
ENSG00000213689,11277,435.2413793,451.8888889
ENSG00000177479,10425,2439.172414,2597.75
ENSG00000178467,54681,967.2413793,1252.527778
ENSG00000178252,11180,5547.517241,6142.333333
ENSG00000178057,25915,998.1034483,1079.222222
ENSG00000185909,200942,615.9655172,531.3333333
ENSG00000173421,339834,42.44827586,16.30555556
ENSG00000145022,6988,616.4137931,650.9722222
ENSG00000173402,1605,2528.655172,2618.5
ENSG00000164061,8927,31.55172414,65.69444444
ENSG00000164062,327,2141.275862,2832.5
ENSG00000164068,63891,923.3793103,1082.611111
ENSG00000185614,389119,140.3793103,186.1944444
ENSG00000004534,10180,5616.724138,5816.805556
ENSG00000003756,10181,4289.862069,4550.694444
ENSG00000001617,6405,2732.689655,4937.638889
ENSG00000114349,2779,4.827586207,5.583333333
ENSG00000188338,10991,4.896551724,10.38888889
ENSG00000114353,2771,9658.103448,7021.138889
ENSG00000012171,7869,1513.137931,763.5277778
ENSG00000179564,132228,9.24137931,3.944444444
ENSG00000114395,11068,384.2758621,388.9166667
ENSG00000114735,51409,849.4482759,975.8611111
ENSG00000114738,7867,933.5172414,999.2777778
ENSG00000088538,1795,151.9655172,245.8333333
ENSG00000145050,7873,1290.344828,2159.416667
ENSG00000259956,29890,0,0
ENSG00000164080,23132,449.3103448,453.1666667
ENSG00000164081,51368,1043.034483,1261.083333
ENSG00000164082,2912,43.51724138,25.16666667
ENSG00000229972,401067,0.068965517,0.083333333
ENSG00000184345,389123,0.034482759,0
ENSG00000041880,10039,838.2413793,864.3888889
ENSG00000180929,118442,3.24137931,4.472222222
ENSG00000248487,25864,192.0344828,225.6388889
ENSG00000114786,100526760,1,3.916666667
ENSG00000243989,95,61.5862069,169
ENSG00000023330,211,2969.827586,3099.583333
ENSG00000164088,132160,859.9655172,554.25
ENSG00000168237,132158,281.3103448,261.5277778
ENSG00000114841,25981,632.9655172,572.4444444
ENSG00000010318,51533,202.2758621,215.8611111
ENSG00000010322,11188,4247.551724,3883.333333
ENSG00000010327,23166,6657.586207,2036.805556
ENSG00000168273,440957,566.7241379,662.4166667
ENSG00000163938,26354,4023.482759,6903.055556
ENSG00000114902,28972,2496.896552,3669
ENSG00000055957,3697,7.793103448,3.083333333
ENSG00000162267,3699,55.72413793,13.72222222
ENSG00000163932,5580,2772.689655,2800.666667
ENSG00000157388,776,340.5517241,568.4166667
ENSG00000056736,55540,41.5862069,196.4444444
ENSG00000157445,55799,72.93103448,164.0833333
ENSG00000180376,285331,798.8965517,860.5277778
ENSG00000186451,353324,7.655172414,10.38888889
ENSG00000157500,26060,1565,1914.944444
ENSG00000174840,201626,701.2068966,697.0833333
ENSG00000163681,7871,5204.724138,2031.111111
ENSG00000136068,2317,9162.551724,11541.22222
ENSG00000163686,57406,273.3103448,257.5555556
ENSG00000163684,11102,20.13793103,21.94444444
ENSG00000168297,54899,797.4137931,439.8333333
ENSG00000168301,200845,212.6551724,232
ENSG00000144724,5793,1165.172414,732.0277778
ENSG00000114405,57415,346.4482759,650.6944444
ENSG00000163630,132204,0.793103448,13.75
ENSG00000188817,132203,1.793103448,3.166666667
ENSG00000163632,132200,0.206896552,0.027777778
ENSG00000163635,6314,1407.655172,1251.75
ENSG00000144741,115286,449.6551724,472.5277778
ENSG00000163376,84541,131.0689655,70.72222222
ENSG00000183662,407738,10.06896552,4.166666667
ENSG00000144746,10550,4443.586207,3230.5
ENSG00000187098,4286,632.5862069,356.6111111
ENSG00000170837,2850,119.3103448,135.8333333
ENSG00000172986,727936,200.7586207,74.69444444
ENSG00000163605,151987,1775,2334.944444
ENSG00000255423,55096,135.2758621,136.3333333
ENSG00000185008,6092,126.7241379,167.1388889
ENSG00000175161,253559,112.8275862,69.94444444
ENSG00000083937,25978,2323.37931,2649.638889
ENSG00000179097,3355,25.44827586,27.44444444
ENSG00000175105,55279,539.6896552,619.1111111
ENSG00000179021,285237,429.2758621,550.9444444
ENSG00000044524,2042,887.5172414,182.7222222
ENSG00000169379,200894,460.4827586,417.1944444
ENSG00000178694,63899,294.3103448,357.3611111
ENSG00000080224,285220,31.4137931,9.222222222
ENSG00000113966,84100,110.0344828,134.0555556
ENSG00000080200,131544,1258.068966,760.3888889
ENSG00000196578,81050,0,0
ENSG00000231192,26341,0,0
ENSG00000236032,403273,0,0
ENSG00000233412,403274,0,0
ENSG00000230301,79295,0,0
ENSG00000197938,79310,0,0
ENSG00000196098,403278,0,0
ENSG00000206536,403277,0,0
ENSG00000232382,26339,0,0
ENSG00000231861,402135,0.034482759,0.055555556
ENSG00000154165,2838,205.4137931,32.41666667
ENSG00000064225,10402,202.2758621,127.2222222
ENSG00000144810,1295,1939.310345,1061.666667
ENSG00000184220,84319,452.0689655,730.9444444
ENSG00000036054,55773,1123.689655,1290.916667
ENSG00000114021,56954,925.3448276,1571
ENSG00000206535,348801,113,74.41666667
ENSG00000181458,55076,601.8965517,1663.361111
ENSG00000144820,84873,14.31034483,4.527777778
ENSG00000114354,10342,2285.586207,3427.5
ENSG00000174173,54931,867,1041.777778
ENSG00000081154,57092,3933.931034,3604.638889
ENSG00000182504,79598,324.7931034,472.3611111
ENSG00000144815,91775,835.4137931,416.1944444
ENSG00000144802,64332,3812.37931,1731.805556
ENSG00000170044,131368,5.793103448,5.777777778
ENSG00000170017,214,2792.551724,4878.111111
ENSG00000138483,84692,0,0
ENSG00000114439,56987,2972.413793,2550.25
ENSG00000114455,11148,2.75862069,1.388888889
ENSG00000198919,9666,549.6206897,459.4722222
ENSG00000163519,50852,139.7241379,30.5
ENSG00000241224,401081,0.068965517,0
ENSG00000177707,25945,329.9310345,336.8333333
ENSG00000153283,10225,665.1034483,658.7222222
ENSG00000240891,257068,22.86206897,52.86111111
ENSG00000144824,90102,2187.034483,1623.194444
ENSG00000144827,55347,652.2413793,810.7777778
ENSG00000144834,29114,2.931034483,127.2222222
ENSG00000176040,344805,8.482758621,8.888888889
ENSG00000114529,79669,649.2413793,733.5833333
ENSG00000091972,4345,761.3793103,245.8333333
ENSG00000138459,55032,858.4137931,744.9722222
ENSG00000163607,29083,265.2413793,333.4166667
ENSG00000144857,91653,1316.896552,184.1388889
ENSG00000072858,54847,692.4827586,491.2222222
ENSG00000114573,523,1791.206897,2051.138889
ENSG00000178075,54762,391,566.3055556
ENSG00000184307,254887,244.0344828,575.4722222
ENSG00000151576,79691,677.0689655,965.3333333
ENSG00000181847,201633,515.2758621,212.0555556
ENSG00000172020,2596,41.55172414,40.16666667
ENSG00000163424,152405,0.172413793,1.138888889
ENSG00000114638,7348,2908.206897,4891.166667
ENSG00000031081,57514,1116.655172,467.6111111
ENSG00000163389,56983,841.3103448,977.8611111
ENSG00000113845,51300,1442.482759,2155.555556
ENSG00000144843,141,442.6551724,246.6388889
ENSG00000144837,51365,179.137931,80.08333333
ENSG00000183833,89876,123.5172414,138.2777778
ENSG00000144852,8856,5.068965517,13.66666667
ENSG00000065518,4710,2483.586207,3317.861111
ENSG00000153767,2960,315.7586207,426.6111111
ENSG00000145087,9515,34.79310345,36.38888889
ENSG00000186103,503582,0.034482759,4.861111111
ENSG00000163833,51725,0.793103448,2.555555556
ENSG00000145088,55840,221.6896552,142.6111111
ENSG00000163406,6565,678.3448276,535.6388889
ENSG00000114013,942,526.5517241,305.6666667
ENSG00000036828,846,30.89655172,13.5
ENSG00000121552,1475,1291.62069,3069
ENSG00000114023,26355,1894.241379,2755.222222
ENSG00000163840,151636,1888.655172,2560.027778
ENSG00000173200,165631,433.4482759,175.6111111
ENSG00000173193,54625,2882.344828,3651.222222
ENSG00000138463,84925,625.8275862,679.3611111
ENSG00000065485,10954,734.9655172,720.5
ENSG00000121542,26984,337.7931034,441.1111111
ENSG00000160145,8997,463.3793103,456
ENSG00000114491,7372,583.3103448,992.3055556
ENSG00000114547,152015,18.27586207,12.80555556
ENSG00000163885,348807,0.448275862,1.805555556
ENSG00000180767,166012,20.89655172,10.38888889
ENSG00000159685,84303,193.2413793,291.8611111
ENSG00000114554,5361,1705.896552,3036.861111
ENSG00000073111,4171,503.8965517,1352.833333
ENSG00000114631,50512,311.7241379,1058.916667
ENSG00000114626,80325,1387.206897,1027.277778
ENSG00000187715,166348,83.10344828,122.8333333
ENSG00000058262,29927,6131.965517,7842.388889
ENSG00000132394,60678,421.1034483,424.6111111
ENSG00000075785,7879,5991.37931,6699.694444
ENSG00000177646,28976,1087.655172,1554.166667
ENSG00000114654,79825,487.3103448,94
ENSG00000169704,2815,0.931034483,0.361111111
ENSG00000181789,22820,3367.482759,4451.5
ENSG00000183624,56941,1286.517241,1294.5
ENSG00000163913,55764,610.1724138,616.3888889
ENSG00000163914,6010,0.448275862,0.222222222
ENSG00000178804,132243,0.103448276,0.138888889
ENSG00000170893,7200,1.310344828,56.63888889
ENSG00000251287,644974,15.65517241,31.86111111
ENSG00000172752,256076,309.862069,106.25
ENSG00000206384,131873,13.34482759,28.83333333
ENSG00000017260,27032,2548.793103,3685.75
ENSG00000114670,79858,223.7586207,282.2222222
ENSG00000198585,131870,1539.344828,1326.305556
ENSG00000014257,55,139.3448276,158.3333333
ENSG00000138246,23317,1554.862069,1905.166667
ENSG00000129048,51554,127,52.75
ENSG00000081307,79876,1126.206897,1392.027778
ENSG00000144868,66000,124.137931,50.75
ENSG00000170819,8419,7.448275862,1.416666667
ENSG00000091527,55573,5334.241379,4501.111111
ENSG00000091513,7018,34.68965517,33.88888889
ENSG00000144867,58477,1073.448276,1472.944444
ENSG00000182923,80254,956.2413793,991.5555556
ENSG00000154928,2047,58.62068966,63.58333333
ENSG00000073711,5523,352.8275862,372.3611111
ENSG00000114054,5096,741.6551724,1039.805556
ENSG00000168917,80723,239.4137931,172.8333333
ENSG00000158092,4690,708.1034483,663.6388889
ENSG00000174564,53833,64.24137931,445.6944444
ENSG00000168875,8403,0.137931034,0.416666667
ENSG00000066405,51208,3.24137931,169
ENSG00000114098,25852,1239,1305.805556
ENSG00000158186,22808,781.3793103,382.25
ENSG00000158220,83850,23.10344828,82.66666667
ENSG00000158234,55179,403.4137931,554.9444444
ENSG00000206262,401089,2.793103448,22.75
ENSG00000175110,56945,828.2068966,1103.222222
ENSG00000158258,64084,65.75862069,59.88888889
ENSG00000155890,287015,0.068965517,0.055555556
ENSG00000114120,55186,1738.62069,2395.666667
ENSG00000175093,92369,7.965517241,7.722222222
ENSG00000155893,92370,414.2068966,874.5833333
ENSG00000177311,253461,2006.275862,1625.277778
ENSG00000155903,5922,1109.206897,1179
ENSG00000114125,9616,1663.896552,2186.694444
ENSG00000114124,131890,5.620689655,6.277777778
